,lh.white_volume,lh.pial_volume,lh.gm_volume,lh.exp_volume,lh.convex_volume,rh.white_volume,rh.pial_volume,rh.gm_volume,rh.exp_volume,rh.convex_volume,lh.white_surface,lh.pial_surface,lh.exp_surface,lh.convex_surface,rh.white_surface,rh.pial_surface,rh.exp_surface,rh.convex_surface,lh.mean_thickness,rh.mean_thickness
raccoon,3986.442822151246,14625.275767488603,10638.832945337357,15547.264999714178,16785.298419570532,4036.352349797842,15281.862048321222,11245.50969852338,15975.273312222715,17342.10216018764,4271.327428170445,4346.953732159665,3417.8701862143166,3578.1456409655225,4315.514931714291,4298.535326146134,3486.124191235376,3682.829206818707,2.447422632228419,2.6161259232003515
