,lh.white_volume,lh.gm_volume,rh.white_volume,rh.gm_volume,lh.mean_thickness_direct,lh.sd_thickness_direct,rh.mean_thickness_direct,rh.sd_thickness_direct,lh.mean_thickness_fs,lh.sd_thickness_fs,rh.mean_thickness_fs,rh.sd_thickness_fs
raccoon,4073.835906665772,10455.538983363658,4153.324187314138,10914.749917387962,4.284435798063102,2.1083568419579644,4.362753185579647,2.0983872973393005,2.5607633175387305,1.0595878226015913,2.743539562722209,1.0094156259879938
