,lh.white_volume,lh.pial_volume,lh.gm_volume,lh.exp_volume,lh.convex_volume,rh.white_volume,rh.pial_volume,rh.gm_volume,rh.exp_volume,rh.convex_volume,lh.white_surface,lh.pial_surface,lh.exp_surface,lh.convex_surface,rh.white_surface,rh.pial_surface,rh.exp_surface,rh.convex_surface,lh.mean_thickness,rh.mean_thickness
deer,25262.800254685073,72527.34125578984,47264.541001104764,88066.40429329938,93427.58440410667,26209.449763120076,73878.10509633174,47668.65533321166,88240.12661978095,93977.59279593243,19410.249155693135,19244.10387482398,11541.792722153032,11547.227092628771,19477.571044635322,18592.77522068593,11479.377969212677,11527.109429378865,2.456053101175493,2.5638267965600163
