,lh.white_volume,lh.gm_volume,rh.white_volume,rh.gm_volume,lh.mean_thickness_direct,lh.sd_thickness_direct,rh.mean_thickness_direct,rh.sd_thickness_direct,lh.mean_thickness_fs,lh.sd_thickness_fs,rh.mean_thickness_fs,rh.sd_thickness_fs
raccoon2,3943.436813354492,10369.73271369934,4156.555652618408,10587.035179138184,3.959705917424124,2.1352828541981688,4.11258633449337,2.152418043882448,2.300347108568355,0.9820946509423962,2.4231502687662383,1.0367666464966934
