,lh.white_volume,lh.pial_volume,lh.gm_volume,lh.exp_volume,lh.convex_volume,rh.white_volume,rh.pial_volume,rh.gm_volume,rh.exp_volume,rh.convex_volume,lh.white_surface,lh.pial_surface,lh.exp_surface,lh.convex_surface,rh.white_surface,rh.pial_surface,rh.exp_surface,rh.convex_surface,lh.mean_thickness,rh.mean_thickness
bear4,45621.65579115353,102028.0478842932,56406.39209313968,111592.99993870589,120415.8815594316,44844.96687796121,101436.20097631117,56591.23409834996,114333.18857819882,120310.22423927515,18323.015619733764,16363.734053201204,13312.628500187062,13307.344470605914,18272.835312852127,15884.937265164017,13362.0025562888,13212.701646319354,3.4470367160547326,3.5625720866053188
