,lh.white_volume,lh.pial_volume,lh.gm_volume,lh.exp_volume,lh.convex_volume,rh.white_volume,rh.pial_volume,rh.gm_volume,rh.exp_volume,rh.convex_volume,lh.white_surface,lh.pial_surface,lh.exp_surface,lh.convex_surface,rh.white_surface,rh.pial_surface,rh.exp_surface,rh.convex_surface,lh.mean_thickness,rh.mean_thickness
seal5,33010.469632903616,87065.39915761312,54054.92952470951,97129.71526750049,103751.32232064176,33188.6482442879,86424.64161676296,53235.993372475066,97232.9848157788,104765.61944197405,14967.30887624839,14617.403523872006,11992.07783849266,11967.308104793075,14784.684228708467,14595.351967723687,12473.847168538328,12071.650320649369,3.697984353817092,3.647462116035413
