,lh.white_volume,lh.gm_volume,rh.white_volume,rh.gm_volume,lh.mean_thickness_direct,lh.sd_thickness_direct,rh.mean_thickness_direct,rh.sd_thickness_direct,lh.mean_thickness_fs,lh.sd_thickness_fs,rh.mean_thickness_fs,rh.sd_thickness_fs
seal5,32492.332393303514,52569.0232263878,33165.030791424215,51794.92018651217,6.224742801305846,2.7411563520979767,6.08893025288679,2.7282713912478034,3.6831193712347434,1.4715778848944754,3.5849083493375,1.4588682238006871
