,lh.white_volume,lh.pial_volume,lh.gm_volume,lh.exp_volume,lh.convex_volume,rh.white_volume,rh.pial_volume,rh.gm_volume,rh.exp_volume,rh.convex_volume,lh.white_surface,lh.pial_surface,lh.exp_surface,lh.convex_surface,rh.white_surface,rh.pial_surface,rh.exp_surface,rh.convex_surface,lh.mean_thickness,rh.mean_thickness
porpoise,86323.66550532126,204448.1831926529,118124.51768733165,228276.45238587295,242848.33647489222,88276.48453482239,213621.14319254982,125344.65865772743,227279.14289923283,240655.2176431937,47428.879485975274,35445.03744141891,20571.94237938092,20332.627083418964,47827.640886523426,32806.40330995713,19900.383897770203,19888.04792976291,3.332610887562459,3.820737600323405
